date,cyclic_index,frame,lon_jupiter,lon_saturn,lon_uranus,lon_neptune,lon_pluto
1950-09-07,921.6604135567252,heliocentric,333.57507960699996,172.39294678317214,96.07066924766023,196.90087602602281,137.9548482467092
1950-09-14,921.57383872324,heliocentric,334.2037174720623,172.63238290697402,96.1552867398023,196.9422061014223,137.98630113272293
1950-09-21,921.4872378987958,heliocentric,334.8330016490825,172.87194419085841,96.2401466062382,196.9837655556361,138.0179942341418
1950-09-28,921.400611132981,heliocentric,335.4624072015842,173.11111093248275,96.32472910650033,197.02503467299084,138.04940783167868
1950-10-05,921.3139585389179,heliocentric,336.09244863608706,173.3504029319996,96.40955397181213,197.06653324127103,138.08106169509313
1950-10-12,921.227280257568,heliocentric,336.7226992811508,173.58939867081835,96.49419965321579,197.1078397819998,138.11253432092582
1950-10-19,921.1405763439147,heliocentric,337.3536479404135,173.82859199059058,96.5791600517355,197.14944822369287,138.14431963157588
1950-10-26,921.0538467614642,heliocentric,337.9846674080701,174.0673608289766,96.66381320006957,197.1907365808017,138.17579565619698
1950-11-02,920.9670914400089,heliocentric,338.616352833735,174.30630565212127,96.74875964787525,197.2323053678797,138.207562932035
1950-11-09,920.880310303191,heliocentric,339.2482073696971,174.54493507204708,96.83350807250092,197.27366322409642,138.23913012262327
1950-11-16,920.7935032738748,heliocentric,339.8807780892542,174.78380173833452,96.91861117457161,197.31536281150898,138.27104991475593
1950-11-23,920.7066702741013,heliocentric,340.5133871491865,175.0222334895274,97.00339683208637,197.356731969137,138.30265017253487
1950-11-30,920.6198112246637,heliocentric,341.1466459439471,175.26084750593643,97.08848225363833,197.3983878659702,138.3345480904629
1950-12-07,920.5329260454988,heliocentric,341.78003333138065,175.49912854192937,97.17335220870045,197.43981523144987,138.36622842384608
1950-12-14,920.4460146594312,heliocentric,342.4141056062356,175.73763891788445,97.25856901294628,197.48157634266187,138.39825347517242
1950-12-21,920.3590770086532,heliocentric,343.0481964918816,175.9757185446756,97.34347253629697,197.5230110406236,138.42996310671808
1950-12-28,920.272113098313,heliocentric,343.68287392270076,176.21394170934045,97.42863696641868,197.56469351557516,138.46193151590597
1951-01-04,920.1851230257857,heliocentric,344.31764766922737,176.4518245483785,97.51357830603752,197.6061398189304,138.4936747401923
1951-01-11,920.0981068948392,heliocentric,344.9530279241503,176.68988345375593,97.59881286620616,197.6478663136258,138.52570912649804
1951-01-18,920.0110647333302,heliocentric,345.5884304056457,176.92754030424715,97.68376250528581,197.68929487195086,138.55745654810832
1951-01-25,919.9239965311208,heliocentric,346.2243323291599,177.16527860658832,97.76891070855547,197.73090897411583,138.5894004950394
1951-02-01,919.8369022861901,heliocentric,346.86033152374654,177.40270261804574,97.85386168649781,197.77231282959286,138.62114518489363
1951-02-08,919.7497820170491,heliocentric,347.4968311585427,177.64022203215643,97.93902506461778,197.81391607314237,138.65310025595025
1951-02-15,919.6626357610402,heliocentric,348.13339473676615,177.8774069441379,98.0239708567449,197.85528873726497,138.68483573992876
1951-02-22,919.5754635695553,heliocentric,348.77037172723357,178.11461346725645,98.10905508736899,197.8967868721466,138.71670768298404
1951-03-01,919.4882655028897,heliocentric,349.4074932591938,178.3515794219444,98.19401548447884,197.9381482359237,138.74845383713117
1951-03-08,919.4010416260965,heliocentric,350.04499838058456,178.58855059901248,98.27909774330402,197.97961855635222,138.7803199228703
1951-03-15,919.3137920106584,heliocentric,350.68264454795644,178.82529127165128,98.36406603180832,198.0209620371375,138.81207013517493
1951-03-22,919.2265167557956,heliocentric,351.3206247163344,179.06200131981703,98.44912009630848,198.0623784742063,138.8439042549482
1951-03-29,919.1392160326723,heliocentric,351.9588304866268,179.29857934000913,98.53415835996415,198.10376637630026,138.87572075941168
1951-04-05,919.0518900657312,heliocentric,352.59729770977805,179.53506803995592,98.61922337850635,198.1451684113719,138.90756227237804
1951-04-12,918.964539014907,heliocentric,353.2359951013899,179.77144277076872,98.7042904475155,198.18655995496903,138.93940413949048
1951-04-19,918.8771629445173,heliocentric,353.87494125988127,180.00772874170326,98.78938478181175,198.22796625407037,138.97127159960095
1951-04-26,918.7897618745486,heliocentric,354.51419995177224,180.2439964177295,98.87457686046788,198.2694577977422,139.00323514391644
1951-05-03,918.7023358084733,heliocentric,355.15359385497334,180.4800752513061,98.95969614805738,198.31086405229402,139.0351242447744
1951-05-10,918.6148847362686,heliocentric,355.7932917643571,180.7161408630401,99.04491827969815,198.3523606478324,139.06711454147012
1951-05-17,918.5274086309337,heliocentric,356.43313643426194,180.95204287367946,99.13009289682796,198.39379721229477,139.09905567508125
1951-05-24,918.4399074449099,heliocentric,357.0733615309867,181.18802185763636,99.21546060164276,198.43541432409768,139.13118824194947
1951-05-31,918.3523811079358,heliocentric,357.71359596759385,181.42371368818505,99.30065730018656,198.47684785415444,139.16314813621497
1951-06-07,918.2648295284457,heliocentric,358.3541767189281,181.6594623758906,99.38602703381208,198.51844179803493,139.19527938169347
1951-06-14,918.1772526065661,heliocentric,358.99479032383374,181.8949616145153,99.47126350790691,198.55988981118998,139.22727566416916
1951-06-21,918.0896502744115,heliocentric,359.6358236978146,182.1306056337255,99.55676091636064,198.60158605356642,139.25953116677678
1951-06-28,918.0020225371802,heliocentric,0.27675323355777137,182.36587820581752,99.64200295348584,198.64301422207592,139.29152959286688
1951-07-05,917.9143694077002,heliocentric,0.9180402685393586,182.60124789598666,99.72745814754123,198.68464285139132,139.32373948158636
1951-07-12,917.8266908120394,heliocentric,1.5592532771917655,182.83629029911228,99.81270212744307,198.72604753346278,139.35573644921072
1951-07-19,917.7389866165647,heliocentric,2.2008993803121304,183.07151974581234,99.8982492668724,198.76774257515476,139.38803484081743
1951-07-26,917.6512566814181,heliocentric,2.842356488543438,183.30632149783793,99.983484842587,198.80911318329603,139.42001990307725
1951-08-02,917.5635008808484,heliocentric,3.484162208598328,183.54124062904506,100.06895391243205,198.8507043528563,139.45223666769783
1951-08-09,916.7756554208482,heliocentric,4.125816243373786,183.7757844003041,100.15416369461704,198.89202324811086,139.48419233166823
1951-08-16,915.873194975666,heliocentric,4.76789577386351,184.01053762684413,100.23969893849099,198.9336545733434,139.51647162795956
1951-08-23,914.9702917208833,heliocentric,5.409739106769742,184.24484631928024,100.32490556725294,198.9749442151841,139.54842046800974
1951-08-30,914.0669611518298,heliocentric,6.0519112614259845,184.4792832727557,100.41035626629868,199.01646483088385,139.58061153001367
1951-09-06,913.1632189655292,heliocentric,6.693897026994289,184.71334114251397,100.49554355204752,199.0577089192924,139.61253732890145
1951-09-13,912.2590811622615,heliocentric,7.336282092064647,184.9476136136683,100.58106092243494,199.09926998196204,139.64479137254168
1951-09-20,911.3545640979586,heliocentric,7.978424550853966,185.1814669097717,100.66627434499611,199.14051403505766,139.6767396626071
1951-09-27,910.4496841224848,heliocentric,8.62086633557482,185.41545104270918,100.7517335519664,199.18199090607445,139.70893199039392
1951-10-04,909.5444571169318,heliocentric,9.263129240281765,185.64909565977598,100.83696797764175,199.22323011661342,139.7408978447252
1951-10-11,908.6388987084832,heliocentric,9.905743660192698,185.88293891571277,100.92251561724295,199.26476971596446,139.77317525734054
1951-10-18,907.733024598182,heliocentric,10.548142047853185,186.11642106907843,101.0078165675589,199.30604984542467,139.8052043563687
1951-10-25,906.8268505999011,heliocentric,11.190790741096215,186.3500163135061,101.09334484366023,199.3475445712009,139.83745919174348
1951-11-01,905.9203925778017,heliocentric,11.833294137827373,186.58333691928945,101.17871252709618,199.38886603453497,139.86955188441556
1951-11-08,905.013666389787,heliocentric,12.476072887013292,186.81681139898953,101.2643479400844,199.43044262300165,139.90191079897772
1951-11-15,904.1066878504162,heliocentric,13.118675744865893,187.0499963488986,101.34980749354864,199.47183081472403,139.93409238964958
1951-11-22,903.1994727129733,heliocentric,13.761443976141784,187.28324084512982,101.4354400872236,199.5133795747222,139.96644559837196
1951-11-29,902.2920366804269,heliocentric,14.404102779126726,187.51627787679828,101.52097854249443,199.55482178503632,139.99870328619923
1951-12-06,901.3843954738313,heliocentric,15.04692917242769,187.74939226515613,101.60670751130158,199.59644215548883,140.0311501432103
1951-12-13,900.4765649646541,heliocentric,15.68961569861955,187.98228441884635,101.69232720632588,199.63794096842616,140.06348642650653
1951-12-20,899.5685611343077,heliocentric,16.332344318586074,188.21514418724007,101.77802724876892,199.6795079472688,140.0959018191285
1951-12-27,898.6603995722045,heliocentric,16.974991949054484,188.4478561726905,101.86369205910995,199.72102762157616,140.1282808070468
1952-01-03,897.7520952536859,heliocentric,17.617677581158667,188.68054679299252,101.94944797617178,199.76262639118087,140.16074976881154
1952-01-10,896.843662922098,heliocentric,18.260255423039865,188.9130776123726,102.0351565361653,199.8041658078816,140.19317025605162
1952-01-17,895.9351173341914,heliocentric,18.90273647954271,189.1454670179349,102.12083610316965,199.8456642318732,140.22556063788105
1952-01-24,895.026473278313,heliocentric,19.545170527692584,189.3777721932554,102.2065438341516,199.8871788077453,140.25797807180717
1952-01-31,893.6000642211056,heliocentric,20.187511437547148,189.60995442420767,102.2922409867243,199.92867077408187,140.2903838124765
1952-02-07,891.4897254987056,heliocentric,20.82978783696072,189.84204975673856,102.37796357833355,199.97017612243462,140.32281387074573
1952-02-14,889.3795031644572,heliocentric,21.471844887307086,190.07391077318553,102.46356416199845,200.01154737282783,140.35512078929094
1952-02-21,887.2694267220429,heliocentric,22.113908553734827,190.30577087103185,102.54927610197194,200.0530178497156,140.387537918416
1952-02-28,885.1595257714832,heliocentric,22.755761209772615,190.53741989094382,102.6348891931859,200.09437730376445,140.41985503672484
1952-03-06,883.049830209146,heliocentric,23.39760994150554,190.76907247174805,102.72061799491935,200.13584025537767,140.4522866900178
1952-03-13,880.9403704507009,heliocentric,24.03914988217644,191.00043143164427,102.80616518179492,200.177109369927,140.484535555212
1952-03-20,878.8311770544946,heliocentric,24.680764047085866,191.23188748578121,102.8919212848531,200.21857521024543,140.5169921875978
1952-03-27,876.7222798263538,heliocentric,25.322065462554953,191.4630611515808,102.97750669039789,200.25985818855193,140.54927699472103
1952-04-03,874.6137079305895,heliocentric,25.96342324054488,191.694328880508,103.06329777914041,200.30133467250846,140.58176635777494
1952-04-10,872.5054905209357,heliocentric,26.604409853273296,191.92527049898317,103.14887430590584,200.34258438696855,140.61404002298315
1952-04-17,870.3976569325298,heliocentric,27.245528680228908,192.15639679550344,103.23474696063356,200.38411799592643,140.6466086737738
1952-04-24,868.2902366286369,heliocentric,27.88624710251804,192.38718259541594,103.32039044395636,200.42541018394746,140.67894700949182
1952-05-01,866.1832591235633,heliocentric,28.527053402135188,192.6181236381227,103.40630035010132,200.4669565390153,140.71155062827552
1952-05-08,864.076753925199,heliocentric,29.16743871217022,192.84871851194163,103.49197510662603,200.5082554908122,140.74391796601606
1952-05-15,861.9707504989701,heliocentric,29.807980682089863,193.0795523104708,103.57799963410156,200.54989196864778,140.77663395509896
1952-05-22,859.8652782660187,heliocentric,30.44804913133684,193.31000228688032,103.6637510007448,200.59124305477374,140.80907567831818
1952-05-29,857.7603666832337,heliocentric,31.08818925540308,193.54062108190783,103.74978164264769,200.63286120658142,140.84179559011397
1952-06-05,855.6560454595297,heliocentric,31.72786553487898,193.77088068570401,103.83556330215117,200.67421820798498,140.8742654618197
1952-06-12,853.5523446331647,heliocentric,32.36768125810671,194.00139196471224,103.9217065390157,200.7159247035496,140.90709590511648
1952-06-19,851.4492938308478,heliocentric,33.0069729677914,194.23149890468954,104.00755504144011,200.75732449387863,140.9396306750154
1952-06-26,849.3469215676616,heliocentric,33.64627387103412,194.46174186303307,104.09364895976553,200.79895781131574,140.97240997276782
1952-07-03,847.2452556787368,heliocentric,34.28508254667368,194.69162640890676,104.17949371368314,200.84033011874607,141.00493924837292
1952-07-10,845.1443237887504,heliocentric,34.923978448500094,194.92173894429052,104.26567556412681,200.88202770560585,141.03780478520744
1952-07-17,843.0441533747329,heliocentric,35.56233413963344,195.15145894803004,104.35157384723512,200.9234299329192,141.07038593991047
1952-07-24,840.9447717040117,heliocentric,36.20060790776323,195.38125157286063,104.43765357593128,200.96500183530148,141.10314774422562
1952-07-31,838.846205780253,heliocentric,36.83838892022101,195.61071278685262,104.52351058630448,201.00633926501018,141.13568605016158
1952-08-07,836.748482316385,heliocentric,37.4761810725753,195.84035321635668,104.60965538321256,201.04795273509947,141.16851137429543
1952-08-14,834.6516277380163,heliocentric,38.11345710152342,196.0696522617222,104.69556725573712,201.08932153303493,141.20110301223318
1952-08-21,832.555668241836,heliocentric,38.75055164517003,196.29895117501303,104.78158734911469,201.13078679267986,141.23380211052296
1952-08-28,830.4606299762797,heliocentric,39.38718903696481,196.52798090169628,104.86744648776984,201.17207932407152,141.26633949317366
1952-09-04,828.366539347251,heliocentric,40.023746680968856,196.7571255277315,104.95352858852523,201.21358304817846,141.29909908623142
1952-09-11,826.2734229114735,heliocentric,40.65985023011476,196.98601741152248,105.03946579709346,201.25493015076862,141.33171306372438
1952-09-18,824.1813064759125,heliocentric,41.29567865816276,197.21484202423056,105.12544341970903,201.2963059748801,141.3643667589
1952-09-25,822.0902148667408,heliocentric,41.93111854687109,197.44349220491546,105.21135420975921,201.33760326597817,141.39695292867182
1952-10-02,820.0001725416987,heliocentric,42.56637669556711,197.67218093640616,105.29741108330352,201.37903490444046,141.42968447778748
1952-10-09,817.9112039220302,heliocentric,43.20126698380458,197.90072828569342,105.38343402249969,201.42042083271525,141.46238137477104
1952-10-16,815.8233334196724,heliocentric,43.83579684348601,198.1291478770056,105.46943654330802,201.4617745315553,141.49505712418673
1952-10-23,813.7365853994379,heliocentric,44.470023075135174,198.35750269575965,105.55548150184514,201.50315882803739,141.5277745739021
1952-10-30,811.6509841470848,heliocentric,45.10395309351502,198.58580632501187,105.64158233319445,201.5445871343775,141.56054715390798
1952-11-06,809.5665538515975,heliocentric,45.73759946941116,198.81407748255234,105.72775758965767,201.5860779858632,141.59339341439153
1952-11-13,807.4833186116483,heliocentric,46.37079716119258,199.04215725470033,105.81384817335852,201.62747227343374,141.62615425829512
1952-11-20,805.4013025094405,heliocentric,47.00376569412523,199.27027129555992,105.9000795273925,201.66899543740163,141.65905513375026
1952-11-27,803.3205298364335,heliocentric,47.63631104699599,199.49823176982574,105.98626355450939,201.71045939844618,141.6919079591516
1952-12-04,801.2410253384186,heliocentric,48.26862853148991,199.726240281868,106.07260151907494,201.75206548469802,141.7249140384612
1952-12-11,799.1628137296448,heliocentric,48.900397803681486,199.95398274541876,106.15877896558258,201.7934993461746,141.75775897810962
1952-12-18,797.0859187876928,heliocentric,49.53198363038833,200.18182993154187,106.24516636240186,201.83513154274152,141.790813301538
1952-12-25,795.0103635011724,heliocentric,50.16301994787051,200.409421588184,106.33140320839507,201.87660163326913,141.82371654613954
1953-01-01,792.9361705839357,heliocentric,50.793847099143925,200.63710380918025,106.41783534830444,201.91825551468995,141.85681459088335
1953-01-08,790.8633626145378,heliocentric,51.42402725694878,200.86444448599445,106.50403040916402,201.959660872168,141.88967510003934
1953-01-15,788.7919619859082,heliocentric,52.05404537194879,201.09193423950674,106.59047873695543,202.0013081171502,141.9227884606628
1953-01-22,786.721990829381,heliocentric,52.68341488039065,201.3190921074145,106.67669909187882,202.04271607996805,141.95567347651888
1953-01-29,784.6534709498479,heliocentric,53.3125710390643,201.54635886314787,106.76313197408903,202.08432533199687,141.98877069196627
1953-02-05,782.5864237792598,heliocentric,53.941008509218655,201.77323458936846,106.84927720205684,202.1256357603778,142.0215799684053
1953-02-12,780.5208703698195,heliocentric,54.56929627214072,202.00029359418568,106.93570882930518,202.16722148215533,142.05467539960492
1953-02-19,778.4937386466164,heliocentric,55.19688253857003,202.226989348989,107.0218800711126,202.20853577358284,142.0875102396617
1953-02-26,776.8018148026854,heliocentric,55.82424727294676,202.45380708254555,107.10827586855213,202.25006365069723,142.12056947563886
1953-03-05,775.111264380407,heliocentric,56.450866892598945,202.68022848766205,107.19437758754168,202.29128658761894,142.15333453708456
1953-03-12,773.422107896206,heliocentric,57.0773450755615,202.90686231702915,107.28079370168311,202.33281316685077,142.18641396245155
1953-03-19,771.7343644591622,heliocentric,57.70311195656573,203.1331434532153,107.36695892213366,202.3740781584156,142.2192425021012
1953-03-26,770.0480523005431,heliocentric,58.32864676531961,203.3595556755941,107.45335691500613,202.41556524472867,142.25230383900725
1953-04-02,768.3631892248031,heliocentric,58.9534506140275,203.58560454898281,107.5394931463041,202.45677988879507,142.28510344576037
1953-04-09,766.6797927016976,heliocentric,59.57810491588384,203.8118758606846,107.62595330937408,202.49830777062132,142.31822701678752
1953-04-16,764.9978798530959,heliocentric,60.202064680085165,204.03782891149942,107.71219661658255,202.53960808030197,142.35113376081242
1953-04-23,763.3174674391502,heliocentric,60.8257635190583,204.2639015196024,107.79866080398985,202.58111852247674,142.38426140541807
1953-04-30,761.6385718605667,heliocentric,61.44876729496695,204.48966366772086,107.88491577773259,202.6224089625081,142.4171798432922
1953-05-07,759.9612091849888,heliocentric,62.07157988597575,204.71562327581907,107.97146938345237,202.6639871962601,142.45039690177444
1953-05-14,758.2853952363524,heliocentric,62.69372628422958,204.94130932006297,108.05785051568529,202.70538206219473,142.4834414535358
1953-05-21,756.6111458486344,heliocentric,63.31554776292215,205.16706705761325,108.14440431710082,202.7469386520358,142.51665862160615
1953-05-28,754.938477258803,heliocentric,63.93671691354747,205.3925731490261,108.23080726313832,202.78833342158256,142.54972487772866
1953-06-04,753.2674058822719,heliocentric,64.55761677470055,205.6182147274625,108.3174462557119,202.82995329132396,142.58302714040042
1953-06-11,751.5979472936062,heliocentric,65.17788605332615,205.84363439007706,108.40396371384034,202.87144068714161,142.61620783986947
1953-06-18,749.9301161223599,heliocentric,65.79773046731006,206.069041527183,108.49056890947519,202.91300485090926,142.64947624009523
1953-06-25,748.2639266499601,heliocentric,66.41696886734516,206.29425858161107,108.57708416732117,202.9544680637694,142.68265465032704
1953-07-02,746.599393088296,heliocentric,67.03583745611002,206.51952532825493,108.66374911755176,202.99606991740993,142.71598268754224
1953-07-09,744.9365296011674,heliocentric,67.65412203898053,206.7446311275098,108.75035294746156,203.03759957098677,142.7492495309696
1953-07-16,743.275350266647,heliocentric,68.2718631085808,206.96962000025002,108.83693948019379,203.0791008301789,142.78249900106394
1953-07-23,741.6158690375703,heliocentric,68.8890528711432,207.19448764478327,108.9235041954963,203.12056916700135,142.8157265798067
1953-07-30,739.9580997103324,heliocentric,69.50576938423035,207.41931556742338,109.0101283631306,203.1620858519107,142.84901354343893
1953-08-06,738.3020559192543,heliocentric,70.12196229232258,207.64405681709295,109.09676477748793,203.20360368757434,142.8823126965892
1953-08-13,736.6477512224978,heliocentric,70.73749736566387,207.86858054415308,109.18328230701715,203.24499156128763,142.91549292312587
1953-08-20,734.9951993971821,heliocentric,71.35254833386847,208.0930639000917,109.2698577647816,203.2864263309262,142.94873106459667
1953-08-27,733.3444146999072,heliocentric,71.96703453257658,208.31742973777523,109.35641358814922,203.32783052770552,142.98194961233924
1953-09-03,731.6954111853303,heliocentric,72.58107094182154,208.54179649050982,109.44306779249673,203.36932228778528,143.01526665071373
1953-09-10,730.0482018065433,heliocentric,73.194358836572,208.765868625344,109.52952450960869,203.41060583533627,143.0483863666492
1953-09-17,728.4027986600915,heliocentric,73.80723990004016,208.98999081869368,109.61612813222696,203.45202562496567,143.08165319221607
1953-09-24,726.759213443213,heliocentric,74.41948162456218,209.2139334604425,109.70264877272523,203.4933518225711,143.11483727459435
1953-10-01,725.11745756742,heliocentric,75.03135343338884,209.43796879976753,109.78935839955064,203.5348564505033,143.1482106171807
1953-10-08,723.4775421206807,heliocentric,75.64241806026871,209.6616623154816,109.87582221245422,203.57610476236877,143.18133845471542
1953-10-15,721.8394778082605,heliocentric,76.25315106153926,209.88549221476643,109.96251814749591,203.61757474517182,143.21469875685312
1953-10-22,720.2032749031423,heliocentric,76.8631826114164,210.10909121763254,110.04907866629947,203.65889890543835,143.2479240157916
1953-10-29,718.5689432158737,heliocentric,77.47291035754652,210.33285940628403,110.13590360768863,203.70047711815047,143.2814140964502
1953-11-05,716.9364921153075,heliocentric,78.08179648542658,210.55626129508263,110.22245725397589,203.74177369231754,143.31463330224352
1953-11-12,715.3059307003331,heliocentric,78.6904022578196,210.77986040943415,110.3093028904915,203.7833519374289,143.34814493795267
1953-11-19,713.6772682029921,heliocentric,79.29824916623066,211.003180526744,110.3959640075988,203.82473538806818,143.3814725233933
1953-11-26,712.0505140431637,heliocentric,79.90581942992524,211.22670618265911,110.4829248125754,203.86640832868954,143.41510031282095
1953-12-03,710.4256768916374,heliocentric,80.51252521537417,211.44985167873804,110.56959933688843,203.9077848559794,143.44844237975616
1953-12-10,708.8027642244148,heliocentric,81.11896147995662,211.67321383242822,110.656584218672,203.9494616259362,143.48209538033362
1953-12-17,707.1817828165299,heliocentric,81.72458822609082,211.89625434527952,110.74334101353952,203.99090018342707,143.51552087299564
1953-12-24,705.5627391064995,heliocentric,82.32991410234438,212.11948348494047,110.83037984099484,204.0326106290524,143.54922897542943
1953-12-31,703.9456392852205,heliocentric,82.9343646052478,212.34232830575084,110.9171275980913,204.0740198396955,143.58264658192104
1954-01-07,702.3304892974515,heliocentric,83.53852122631332,212.56537179549147,111.0041671069768,204.11571061734628,143.61635651164096
1954-01-14,700.7172948307368,heliocentric,84.14184368790644,212.7880751085196,111.09095934933507,204.15714392347715,143.64981974307543
1954-01-21,699.1060613071542,heliocentric,84.74480170875736,213.01090932937845,111.17797523044742,204.1987906427823,143.68350717790202
1954-01-28,697.4967938903243,heliocentric,85.3469007623639,213.23338123290958,111.26472133741098,204.24015734148176,143.71692539917203
1954-02-04,695.8894975606686,heliocentric,85.94866593367557,213.45601715813171,111.35172380298947,204.2817701344115,143.7506005366463
1954-02-11,694.2841773934272,heliocentric,86.54961943976559,213.67834059117845,111.4385058583728,204.32315225226066,143.78405582679278
1954-02-18,692.6808389749724,heliocentric,87.15013093093302,213.90072255733313,111.52543819041469,204.36467442510065,143.81766198393166
1954-02-25,691.0794880688964,heliocentric,87.74984051984028,214.12280457160165,111.61216194418508,204.4059778751105,143.85106019903645
1954-03-04,689.4801296316344,heliocentric,88.34917359722867,214.3450132356861,111.69910341821871,204.44748895712107,143.88467680699114
1954-03-11,687.88276778851,heliocentric,88.94776610733147,214.56698551223224,111.78589932426881,204.4888444087223,143.91814854022803
1954-03-18,686.2874063067339,heliocentric,89.54584120120357,214.78894548463737,111.87277349489855,204.53026808139794,143.9516992480008
1954-03-25,684.6940487957196,heliocentric,90.14320498647275,215.0107001507134,111.95953266017234,204.57156672955082,143.98513567958094
1954-04-01,683.1026987165822,heliocentric,90.74014258065576,215.2325354775174,112.04646250455679,204.6130260691246,144.0187435422339
1954-04-08,681.5133593405892,heliocentric,91.33643810824894,215.45423638893269,112.13334766045959,204.65443076938672,144.05230749396904
1954-04-15,679.9260336987091,heliocentric,91.9321428956637,215.67585494934232,112.22023989784454,204.69583263984185,144.08587933181866
1954-04-22,678.34072453301,heliocentric,92.52723590202064,215.89737078374196,112.30711854916072,204.73721105222302,144.1194384152491
1954-04-29,676.7574342729235,heliocentric,93.1218332690207,216.11890062264592,112.39410005501804,204.7786824842294,144.1531012107326
1954-05-06,675.176165124158,heliocentric,93.71588560348529,216.3403956048901,112.48113525438687,204.8201978136563,144.18681858371679
1954-05-13,673.5969194150975,heliocentric,94.30926901794253,216.56173239536525,112.56810046657176,204.86163341927505,144.22046689018458
1954-05-20,672.0196998476739,heliocentric,94.90212678552484,216.783054894122,112.65513919132705,204.90313289796973,144.2541896864317
1954-05-27,670.4445087434964,heliocentric,95.49439800285798,217.00430273013131,112.74219069823846,204.94463561543998,144.28792629986546
1954-06-03,668.8713472945126,heliocentric,96.08620231418732,217.22559582078347,112.82937464828427,204.98626128234827,144.32179642653065
1954-06-10,667.300215834952,heliocentric,96.67725465730102,217.4466491803678,112.9164058564167,205.0277247277591,144.3555148980886
1954-06-17,665.7311142142041,heliocentric,97.26784653411343,217.66775427378698,113.00357560549872,205.06931723325368,144.3893730059104
1954-06-24,664.1640419114951,heliocentric,97.85775486768259,217.88868789880885,113.09066051961567,205.1108154131107,144.4231473780444
1954-07-01,662.5989980416853,heliocentric,98.44725363349589,218.1097238185036,113.17793419740003,205.15249284822727,144.45711161292576
1954-07-08,661.0359813410977,heliocentric,99.0359243900584,218.33044328865793,113.26497774096974,205.19393061431953,144.49084680793612
1954-07-15,659.4749901552948,heliocentric,99.62418393390756,218.5512627100944,113.35220740852881,205.23554493380257,144.52476921157373
1954-07-22,657.916022437857,heliocentric,100.21167970533834,218.7718290341582,113.43927001771304,205.2769825790018,144.55852562659547
1954-07-29,656.3590757985789,heliocentric,100.79880621909851,218.9925362041474,113.52655937760304,205.31863730679476,144.59250984311115
1954-08-05,654.8041477299005,heliocentric,101.38505173492302,219.2128718760941,113.61356298027837,205.3599965628864,144.62620933627954
1954-08-12,653.251236084445,heliocentric,101.97092660556048,219.4333458724885,113.70079040971676,205.40156991808325,144.66013368938482
1954-08-19,651.7003390754707,heliocentric,102.55599349329941,219.65352039828926,113.78780358474876,205.4429193125044,144.6938448389349
1954-08-26,650.1514543577266,heliocentric,103.14071875889734,219.87386122588288,113.87506804798238,205.48451029287457,144.72780833780774
1954-09-02,648.6045787325485,heliocentric,103.72454644137058,220.09381161005624,113.96202688616533,205.52578591506827,144.7614672651306
1954-09-09,647.0597085747406,heliocentric,104.30803766121255,220.31393178611225,114.04924017119555,205.5673062087665,144.79538167858593
1954-09-16,645.5168401149988,heliocentric,104.89071976074658,220.53374817271185,114.13623413602926,205.6085973695981,144.82907779869967
1954-09-23,643.9759695173789,heliocentric,105.47307753390702,220.7537446186699,114.2234924174962,205.65014300665985,144.8630392542712
1954-09-30,642.4370928854532,heliocentric,106.05456156702698,220.97337074500334,114.31046440027508,205.691392487049,144.89671542676996
1954-10-07,640.9002062492664,heliocentric,106.6357314818612,221.19318518500017,114.39770845968647,205.73290417804168,144.9306646928861
1954-10-14,639.3653055453032,heliocentric,107.21612482488068,221.4127244690232,114.48476084884639,205.77421433321294,144.96442331116782
1954-10-21,637.832386603963,heliocentric,107.79619568447738,221.63244163884679,114.57207431271823,205.81577570596087,144.99844403571572
1954-10-28,636.3014452124148,heliocentric,108.37544425070116,221.85183582111898,114.65914765036965,205.85708711574142,145.03222568021425
1954-11-04,634.7724774204498,heliocentric,108.95437453926978,222.07141001894715,114.74648347105608,205.89865122192623,145.06627088286925
1954-11-11,633.2454799534565,heliocentric,109.5325735033546,222.29075031580237,114.83366737283617,205.9400537246689,145.10016529728483
1954-11-18,631.7204497628695,heliocentric,110.11042475130859,222.51023949510372,114.92108164339754,205.981677037242,145.13429128059042
1954-11-25,630.1973831293603,heliocentric,110.68751163080779,222.72945992578127,115.00830823222086,206.02310320695406,145.1682308391328
1954-12-02,628.6762756883967,heliocentric,111.26423719742024,222.9488135357453,115.095748694452,206.06473386200022,145.20238557242322
1954-12-09,627.1571227772667,heliocentric,111.84027376906685,223.16797144314654,115.18307378055869,206.10623982103266,145.2364262726291
1954-12-16,625.6399195638822,heliocentric,112.41590210844008,223.38721316763764,115.27056263894569,206.14790030249168,145.2706321308449
1954-12-23,624.124661038284,heliocentric,112.99082100821288,223.60623621402252,115.35791240471504,206.18941251223774,145.3047003254833
1954-12-30,622.6113419635395,heliocentric,113.56530409935529,223.8253128699596,115.44539500475568,206.23104844531684,145.33890282577292
1955-01-06,621.0999568167822,heliocentric,114.13914321262745,224.04423355458104,115.53280051311822,206.27259823760212,145.37302974524317
1955-01-13,619.5904997304127,heliocentric,114.71248579218135,224.26314421912244,115.62027455641719,206.3142075677414,145.4072267452769
1955-01-20,618.082964461309,heliocentric,115.28518078306402,224.48189222738137,115.70766419277963,206.3557235347994,145.44134091313293
