date,cyclic_index,frame,lon_jupiter,lon_saturn,lon_uranus,lon_neptune,lon_pluto,segment,kernel
2030-07-17,976.660791462198,heliocentric,237.79974732474403,60.528079196346404,79.11006261810509,11.469892386396385,310.7796668870061,forecast,de440s.bsp
2030-07-31,976.8673305157664,heliocentric,238.88760095483704,61.04360147104568,79.27458237868898,11.555334668294039,310.8409171208058,forecast,de440s.bsp
2030-08-14,977.0740096894283,heliocentric,239.97685295328827,61.55934370270034,79.43911757908334,11.640752325668604,310.9021127343692,forecast,de440s.bsp
2030-08-28,977.2808287709692,heliocentric,241.0674452582018,62.0752128550615,79.60357892139037,11.72605608972908,310.9631645359058,forecast,de440s.bsp
2030-09-11,977.4877876055365,heliocentric,242.15949718091485,62.591293752755185,79.76805494777356,11.811334525511137,311.02416114500534,forecast,de440s.bsp
2030-09-25,977.4039717166227,heliocentric,243.25300680066115,63.107549724276666,79.93251285345121,11.89655487740005,311.0850699187554,forecast,de440s.bsp
2030-10-09,976.4540661160681,heliocentric,244.34809835473004,63.624070126264265,80.09704588186229,11.981810732078086,311.14598459536245,forecast,de440s.bsp
2030-10-23,975.5015989337418,heliocentric,245.44478657002088,64.14083729162192,80.26163980496779,12.06708806544647,311.2068910596979,forecast,de440s.bsp
2030-11-06,974.546508081443,heliocentric,246.54318458856443,64.65793307944466,80.42637985231711,12.152472046823512,311.26787430247583,forecast,de440s.bsp
2030-11-20,973.5887325048202,heliocentric,247.6432751525116,65.17530934055671,80.59122130083632,12.23791777260493,311.32888923647135,forecast,de440s.bsp
2030-12-04,972.6282121498166,heliocentric,248.7451450238699,65.69302233319914,80.75622389495904,12.323484691343227,311.38999512938,forecast,de440s.bsp
2030-12-18,971.6648864116859,heliocentric,249.84871908777257,66.21096615983343,80.92128543995746,12.409070224458793,311.4510893061754,forecast,de440s.bsp
2031-01-01,970.6986909099925,heliocentric,250.95406803529437,66.72917929939732,81.08644847860603,12.494716795866232,311.5122142877127,forecast,de440s.bsp
2031-01-15,969.7295634588934,heliocentric,252.06108045017126,67.24751924438424,81.2515743700844,12.580285759514009,311.5732314348507,forecast,de440s.bsp
2031-01-29,968.7574442114011,heliocentric,253.16984610224515,67.76604562910104,81.41672657348927,12.66584040118268,311.6342039946446,forecast,de440s.bsp
2031-02-12,967.7822728559416,heliocentric,254.28026588708246,68.28462907057414,81.58177968461384,12.75125516411939,311.6950064401347,forecast,de440s.bsp
2031-02-26,966.8039889536709,heliocentric,255.39247818214758,68.80337771023932,81.74684591940141,12.836642173180477,311.7557509706577,forecast,de440s.bsp
2031-03-12,965.8225319999726,heliocentric,256.5064219461636,69.32220032020702,81.91183823464726,12.921914326548231,311.81635060870434,forecast,de440s.bsp
2031-03-26,964.8378384401708,heliocentric,257.62227193887753,69.8412403641156,82.07690458166846,13.007219775348007,311.87695378682116,forecast,de440s.bsp
2031-04-09,963.8498455951682,heliocentric,258.739984188679,70.36042324120133,82.241974686562,13.092488754530502,311.93749094150024,forecast,de440s.bsp
2031-04-23,962.8584962984685,heliocentric,259.85973093010745,70.87989290888737,82.40719647103734,13.177869503499252,311.99811030058305,forecast,de440s.bsp
2031-05-07,961.8637360113739,heliocentric,260.98144188703026,71.3995519332026,82.57247638313119,13.26326866194982,312.05871842361654,forecast,de440s.bsp
2031-05-21,960.8655128191201,heliocentric,262.1052659857937,71.919523220214,82.7379411167121,13.348813012770364,312.1194419415723,forecast,de440s.bsp
2031-06-04,959.2085106114369,heliocentric,263.2310834832991,72.43966227280262,82.90344987464923,13.434361669872642,312.18013974978453,forecast,de440s.bsp
2031-06-18,956.2786574060397,heliocentric,264.3590283250848,72.9600784007603,83.06911582925424,13.520027639265018,312.24092470607934,forecast,de440s.bsp
2031-07-02,953.3412129013296,heliocentric,265.4889403471611,73.48058678468733,83.23475809397357,13.605630064067874,312.3016158276475,forecast,de440s.bsp
2031-07-16,950.3960963795234,heliocentric,266.6209588467132,74.00130447500912,83.40049731748054,13.691289373902569,312.362333226782,forecast,de440s.bsp
2031-07-30,947.4432318713286,heliocentric,267.75491450245505,74.52204096218664,83.56614660502525,13.776818211302514,312.42288923166274,forecast,de440s.bsp
2031-08-13,944.4825450963609,heliocentric,268.89096336830255,75.04293146459636,83.7318449166471,13.862354993806647,312.48342201310504,forecast,de440s.bsp
2031-08-27,941.5139633641559,heliocentric,270.0289722790118,75.56382232391375,83.897442463134,13.947749333005683,312.54378101008024,forecast,de440s.bsp
2031-09-10,938.5374127062446,heliocentric,271.1691032982721,76.08485473906232,84.06308460063823,14.033146002782598,312.6041109906723,forecast,de440s.bsp
2031-09-24,935.5528122522613,heliocentric,272.3112932094917,76.60594300348902,84.22869020189489,14.11846369631076,312.6643308621648,forecast,de440s.bsp
2031-10-08,932.5600849335822,heliocentric,273.45567690804387,77.12720056944657,84.39437715211794,14.203820258000302,312.72455859080367,forecast,de440s.bsp
2031-10-22,929.5591579625255,heliocentric,274.60225954690804,77.64861218960723,84.56013460902852,14.289204734504702,312.78478333258545,forecast,de440s.bsp
2031-11-05,926.5499593816554,heliocentric,275.75110516827755,78.17022173164762,84.72601095197518,14.374665485543481,312.84505360821515,forecast,de440s.bsp
2031-11-19,923.5324193063944,heliocentric,276.90225714738597,78.69205294310756,84.89203446915148,14.460230860855674,312.9053979334414,forecast,de440s.bsp
2031-12-03,920.5064705481213,heliocentric,278.0556852968009,79.21405668278544,85.05816059450277,14.545856376837754,312.9657720041285,forecast,de440s.bsp
2031-12-17,917.4720432188063,heliocentric,279.21143687471084,79.73626064276428,85.22442184392179,14.63157489712929,313.026208971783,forecast,de440s.bsp
2031-12-31,914.4290717872045,heliocentric,280.36941228116154,80.2585468555214,85.39070486122286,14.717273591706473,313.0865961220417,forecast,de440s.bsp
2032-01-14,911.3775021131545,heliocentric,281.529654574383,80.78094279787446,85.55704136079783,14.802984415620806,313.1469653141268,forecast,de440s.bsp
2032-01-28,908.3172867903021,heliocentric,282.6920585257536,81.30332927877821,85.72331628075482,14.888592370391445,313.2072013936296,forecast,de440s.bsp
2032-02-11,905.2483846099676,heliocentric,283.8566823539853,81.82575205118502,85.88957941445739,14.974147166373625,313.26735386714535,forecast,de440s.bsp
2032-02-25,902.1707607101135,heliocentric,285.0234724439267,82.34814654941438,86.05577017847341,15.059587949918713,313.327361663451,forecast,de440s.bsp
2032-03-10,899.0843808776171,heliocentric,286.19250993008137,82.87058307976928,86.22196309409196,15.144988979836498,313.3872989689819,forecast,de440s.bsp
2032-03-24,895.9892102105025,heliocentric,287.36379545433005,83.3930513554083,86.38815221947978,15.230344299050119,313.4471597804565,forecast,de440s.bsp
2032-04-07,892.885223210432,heliocentric,288.5374106064189,83.91562434780377,86.55441460554138,15.315730736028371,313.50702074083273,forecast,de440s.bsp
2032-04-21,889.7723993655518,heliocentric,289.71336613968896,84.43830538437598,86.72075768563086,15.401155375191273,313.5668887934839,forecast,de440s.bsp
2032-05-05,886.6507207891972,heliocentric,290.8917149499599,84.96114057931742,86.88723178258998,15.486668199458215,313.626813849979,forecast,de440s.bsp
2032-05-19,883.5201726826671,heliocentric,292.0724407137297,85.4841075922711,87.05381884293003,15.572250821124078,313.68677750933824,forecast,de440s.bsp
2032-06-02,880.3807407057566,heliocentric,293.2555607972671,86.00721789028195,87.22053485400117,15.657918983696822,313.74679565087183,forecast,de440s.bsp
2032-06-16,877.2324055166189,heliocentric,294.4410234169927,86.53041264635876,87.38732585992385,15.743618926041579,313.8068147739115,forecast,de440s.bsp
2032-06-30,874.0751542765777,heliocentric,295.6288306263264,87.05368853550208,87.5541931701861,15.829352184103499,313.8668364849326,forecast,de440s.bsp
2032-07-14,870.9089817758137,heliocentric,296.81890599706907,87.5769656261074,87.72106133588869,15.915043396580943,313.9267854158398,forecast,de440s.bsp
2032-07-28,868.1585062700361,heliocentric,298.0112663121137,88.100258489658,87.88794936305467,16.000711621326555,313.9866805831252,forecast,de440s.bsp
2032-08-11,865.6872906666977,heliocentric,299.20583220449436,88.62348716812629,88.05478161902352,16.086281186808904,314.0464462129385,forecast,de440s.bsp
2032-08-25,863.2071483469198,heliocentric,300.4026602571336,89.14670930487554,88.2216200129795,16.17181382395602,314.10614393500344,forecast,de440s.bsp
2032-09-08,860.7180833897439,heliocentric,301.60168393702253,89.66985939104569,88.38840353855659,16.25724852392615,314.16571275173095,forecast,de440s.bsp
